source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"De plus, un examen ultérieur de la question pourrait entraîner des changements aux conclusions, notamment si des renseignements supplémentaires pertinents, non disponibles au moment de la réunion, sont fournis par la suite","Moreover, further review may result in a change of conclusions where additional information was identified as relevant to the topics being considered, but not available in the timeframe of the meeting",fr,en,m2m100_418m_finetuned,"Furthermore, a subsequent review of the issue could result in changes to the conclusions, including if additional relevant information, not available at the meeting, is provided subsequently.",0.8135596513748169,0.9417127966880798,0.8680320978164673
"De plus, un examen ultérieur de la question pourrait entraîner des changements aux conclusions, notamment si des renseignements supplémentaires pertinents, non disponibles au moment de la réunion, sont fournis par la suite","Moreover, further review may result in a change of conclusions where additional information was identified as relevant to the topics being considered, but not available in the timeframe of the meeting",fr,en,mbart50_mmt_base,"Furthermore, further consideration of the issue could lead to changes in the conclusions, including if relevant additional information not available at the time of the meeting is subsequently provided",0.8135596513748169,0.9205355644226074,0.8798342347145081
"De plus, un examen ultérieur de la question pourrait entraîner des changements aux conclusions, notamment si des renseignements supplémentaires pertinents, non disponibles au moment de la réunion, sont fournis par la suite","Moreover, further review may result in a change of conclusions where additional information was identified as relevant to the topics being considered, but not available in the timeframe of the meeting",fr,en,mbart50_mmt_finetuned,"Furthermore, a subsequent review of the issue could result in changes to the conclusions, including if relevant additional information not available at the time of the meeting is subsequently provided.",0.8135596513748169,0.9425626397132874,0.8688187599182129
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,nllb_3b_base_researchonly,from 1912 to 1967 resulted in the disappearance of a breeding area and reduced the number of individuals observed in the remaining rocky areas to about 25 to 30 from the maximum levels observed in the early 1900s,0.8945335149765015,0.9104146957397461,0.9017035961151123
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,opus_mt_base,from 1912 to 1967 resulted in the disappearance of a breeding area and reduced the number of individuals observed at the remaining rookeries to about 25 to 30 of the maximum levels observed in the early 1900s,0.8945335149765015,0.9284372329711914,0.9209774732589722
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,opus_mt_finetuned,from 1912 to 1967 resulted in the extirpation of a breeding area and reduced the number of individuals observed at the remaining rookeries to about 25-30 of the maximum levels observed in the early 1900s.,0.8945335149765015,0.9432336091995239,0.9162601232528687
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,m2m100_418m_base,"Between 1912 and 1967, they resulted in the disappearance of a reproductive area and reduced the number of individuals observed at the remaining rockeries to approximately 25 to 30 of the maximum levels observed in the early 1900s.",0.8945335149765015,0.9370640516281128,0.8696591854095459
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,m2m100_418m_finetuned,from 1912 to 1967 resulted in disappearance of a spawning area and reduced the number of individuals observed at the remaining rockeries to approximately 25-30 of the maximum levels observed in the early 1900s.,0.8945335149765015,0.9511573910713196,0.8950824737548828
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,mbart50_mmt_base,from 1912 to 1967 resulted in the disappearance of a breeding area and reduced the number of individuals observed on the remaining rocks to about 25 to 30 of the maximum levels observed in the early 1900s.,0.8945335149765015,0.929813027381897,0.8774350881576538
de 1912 à 1967 ont entraîné la disparition d'une aire de reproduction et ont réduit le nombre d'individus observés aux roqueries restantes à environ 25 à 30 des niveaux maximaux observés au début des années 1900,during 1912-1967 eradicated one breeding area and reduced numbers on the remaining rookeries to about 25-30 of peak levels observed in the early 1900s,fr,en,mbart50_mmt_finetuned,from 1912 to 1967 resulted in the extinction of a spawning area and reduced the number of individuals observed at the remaining rocks to about 25 to 30 of the maximum levels observed in the early 1900s.,0.8945335149765015,0.9271018505096436,0.8732815980911255
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,nllb_3b_base_researchonly,Extended survey strata are not used in the calculation of biomass or length frequency because they have been sampled for only a short period,0.8963497281074524,0.869335412979126,0.9826235175132751
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,opus_mt_base,"Expanded survey strata are not used in biomass or length frequency calculations, as they have only been sampled for a short period of time.",0.8963497281074524,0.9200358390808105,0.9660398960113525
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,opus_mt_finetuned,Expanded survey strata are not used in biomass or length frequency calculations as they were only sampled for a short period of time.,0.8963497281074524,0.9237025380134583,0.9669665694236755
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,m2m100_418m_base,"Extended record layers are not used in the calculations of biomass or frequency of lengths, as they have been sampled only for a short period of time.",0.8963497281074524,0.8927785754203796,0.9259827733039856
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,m2m100_418m_finetuned,Extended survey strata are not used in biomass or length frequency calculations as they were sampled only for a short period of time.,0.8963497281074524,0.9261463284492493,0.9626364707946777
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,mbart50_mmt_base,"Extended survey strategies are not used in biomass or length frequency calculations, as they were sampled only for a short period of time.",0.8963497281074524,0.8840465545654297,0.9134413003921509
"Les strates de relevé élargies ne sont pas utilisées dans les calculs de la biomasse ou de la fréquence des longueurs, car elles n'ont été échantillonnées que pendant une courte période",The expanded survey strata are not used in biomass or length frequency calculations because they have only been sampled for a short time frame,fr,en,mbart50_mmt_finetuned,Extended survey strata are not used in biomass or length frequency calculations as they were only sampled for a short period of time.,0.8963497281074524,0.9273895621299744,0.9629073143005371
"However, today s deep oxygen concentrations at Cabot Strait represent a drop of ca.,70 M compared with their concentrations in the early 1970s (ca., 190 M; Blais et al","Cependant, les concentrations en oxygène ont diminué d'environ 70 M'au détroit de Cabot par rapport à leurs concentrations au début des années 1970 (ca",en,fr,nllb_3b_base_researchonly,"Cependant, les concentrations actuelles d'oxygène en profondeur dans le détroit de Cabot représentent une baisse d'environ 70 M par rapport à leurs concentrations au début des années 1970 (environ 190 M; Blais et al.",0.8397805690765381,0.922146201133728,0.9094748497009277
"However, today s deep oxygen concentrations at Cabot Strait represent a drop of ca.,70 M compared with their concentrations in the early 1970s (ca., 190 M; Blais et al","Cependant, les concentrations en oxygène ont diminué d'environ 70 M'au détroit de Cabot par rapport à leurs concentrations au début des années 1970 (ca",en,fr,opus_mt_base,"Cependant, les concentrations actuelles d'oxygène profond dans le détroit de Cabot représentent une baisse d'environ 70 M par rapport à leurs concentrations au début des années 1970 (environ 190 M; Blais et al., 1998).",0.8397805690765381,0.8982626795768738,0.89410400390625
"However, today s deep oxygen concentrations at Cabot Strait represent a drop of ca.,70 M compared with their concentrations in the early 1970s (ca., 190 M; Blais et al","Cependant, les concentrations en oxygène ont diminué d'environ 70 M'au détroit de Cabot par rapport à leurs concentrations au début des années 1970 (ca",en,fr,opus_mt_finetuned,"Cependant, les concentrations d'oxygène en profondeur dans le détroit de Cabot représentent aujourd hui une baisse de l'ordre de 70 M'par rapport à leurs concentrations au début des années 1970 (environ 190 M; Blais et coll.",0.8397805690765381,0.9332900047302246,0.9188365936279297
"However, today s deep oxygen concentrations at Cabot Strait represent a drop of ca.,70 M compared with their concentrations in the early 1970s (ca., 190 M; Blais et al","Cependant, les concentrations en oxygène ont diminué d'environ 70 M'au détroit de Cabot par rapport à leurs concentrations au début des années 1970 (ca",en,fr,m2m100_418m_base,"Cependant, les concentrations d'oxygène profondes de ce jour à Cabot Strait représentent une baisse d'environ 70 M par rapport à leurs concentrations au début des années 1970 (environ 190 M; Blais et al.",0.8397805690765381,0.9376401901245117,0.9031285643577576
